"username","fullname","id","caption","likes","comments","time","link","lowres","standardres","thumbnail"
"moo_hou","ℳσO͢.ℑ","1133221449397477348_3758110","#fujifilm #fuji #fujifilmxe1 #x_e1 #xe1 #samyang12mm #samyang #camera #thailand #chiangmai #CNX #life #instagram #instagood #insta_thailand #insta_daily #instapic #thailand_allshots #thailand_ig #thailandluxe #photography #photo #loftcam #vsco #vscocam .
.
.
.
.
.
.
.
.
#泰国 #清迈 #摄影 #扫街 #自然","12","0","2015-12-05 10:15:45","https://www.instagram.com/p/-6Aud3MJ_k/","https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s320x320/e35/12277402_538951519602658_1176197083_n.jpg","https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/12277402_538951519602658_1176197083_n.jpg","https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s150x150/e35/c0.135.1080.1080/12356316_505591652949133_2127522362_n.jpg"
"miss8x8","Miss_X_","1133220785321462222_201317865","Goodbye Thailand it was nice to meet you! ❤️
#holiday #Thailand #nowbackhome #泰国 #旅游 #放假 #urlaub #abnachhause","10","0","2015-12-05 10:14:26","https://www.instagram.com/p/-6AkzZLMnO/","https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s320x320/e35/12338577_1532374470420709_1829088487_n.jpg","https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/e35/12338577_1532374470420709_1829088487_n.jpg","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e35/c87.0.466.466/12338552_1010766392279907_2089113950_n.jpg"
"moo_hou","ℳσO͢.ℑ","1133219175547838373_3758110","#fujifilm #fuji #fujifilmxe1 #x_e1 #xe1 #samyang12mm #samyang #camera #thailand #chiangmai #CNX #life #instagram #instagood #insta_thailand #insta_daily #instapic #thailand_allshots #thailand_ig #thailandluxe #photography #photo #loftcam #vsco #vscocam #泰国 #清迈 #摄影 #扫街 #自然","8","0","2015-12-05 10:11:14","https://www.instagram.com/p/-6ANYLMJ-l/","https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s320x320/e35/12338850_802965509811855_263753959_n.jpg","https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/12338850_802965509811855_263753959_n.jpg","https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/s150x150/e35/c180.0.720.720/12277380_762554127204640_2125986532_n.jpg"
"nune_yueyue","郑欣悦","1133216856281951563_1466317794","I come from China. I like Thailand very much,Wish the king of Thailand happy birthday and all his father's Day!#泰国","13","2","2015-12-05 10:06:38","https://www.instagram.com/p/-5_roMK61L/","https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s320x320/e35/12317564_1662282370717325_74940989_n.jpg","https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/12317564_1662282370717325_74940989_n.jpg","https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s150x150/e35/12317564_1662282370717325_74940989_n.jpg"
"barry_bank","BankLek","1133200951127658666_16281619","Hang out in town with best friends #ชิลล์ #สตรอง #สายแดก #ตัวแตก #Bangkok #Thailand #曼谷 #泰国 #朋友们 #咖啡 #蛋糕 #cake #coffee","10","3","2015-12-05 09:35:01","https://www.instagram.com/p/-58ELXGVCq/","https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s320x320/e35/12292664_462474700627947_1058761834_n.jpg","https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/sh0.08/e35/12292664_462474700627947_1058761834_n.jpg","https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e35/12292664_462474700627947_1058761834_n.jpg"
"2958_flower","2958_Flower","1133172007712486601_1495796948","ทรงพระเจริญ ทรงพระเจริญ ทรงพระเจริญ
💐 #2958_Flower 💐
จัดดอกไม้ในและนอกสถานที่
งานพิธีมงคล, ขันหมาก, ช่อ, กระเช้า, เเจกัน
ดอกไม้งานศพ, พวงหรีด
BTSอุดมสุข 9:00-20:00 📱Tel:089-777-0895
#flower #flowers #flowershop #bkk #bts #bangkok #beautiful #thai #thailand #thaishop #thaistyle #rose #cute #wedding #花 #花店 #曼谷 #泰国 #玫瑰 #牡丹花 #茉莉 #兰花 #菊花 #百合 #莲花 #美丽 #漂亮 #可爱 #结婚","27","0","2015-12-05 08:37:31","https://www.instagram.com/p/-51e_tHnTJ/","https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s320x320/e35/12292686_115302065506164_1170938635_n.jpg","https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s640x640/sh0.08/e35/12292686_115302065506164_1170938635_n.jpg","https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s150x150/e35/12292686_115302065506164_1170938635_n.jpg"
"pipi_sister_bodiang","PIPISISTER","1133169042179318163_2261001111","泰国佛牌 微信:pipi1118#佛牌#泰国","1","0","2015-12-05 08:31:38","https://www.instagram.com/p/-50z11kWGT/","https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s320x320/e35/12346225_1663512947251491_229674978_n.jpg","https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/12346225_1663512947251491_229674978_n.jpg","https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s150x150/e35/c0.135.1080.1080/12331570_893549850742965_883758303_n.jpg"
"thai_amulets_hall","泰寶 — 泰佛堂","1133167196722672870_1492939588","最近幾次去泰國都要搵的超強刺符師父
阿贊帕雅
以下是師傅的刺符作品。 
老虎派系最強 傳承 捨可卡派宗師 阿贊燙蜀 法門
捨沙緬阿贊帕雅  2月 法駕本佛堂
1.古法刺符 
2.入金針法事 ( 4種不同功效金針 )
3.貼金開運 (5/9/32/108金) 全面提升運氣
4.汽車開光加持 
5.旺鋪加持法事
6.魯士灌頂
7.聖物加持
刺符法事，入金針法事，可獲貼3金或魯士灌頂
所有法事需提前預約
如有什麼問題，可到本店或微信查詢
捨沙緬阿贊帕雅
14歲開始跟隨父親及叔父學習刺符法術，及後在泰國，老撾，緬甸等地曾跟隨多位阿贊學習不同刺符，符咒法術，現跟隨無頭虎捨可卡派宗師 阿贊燙蜀 傳援法本最多徒弟 阿贊ong 學習刺符，符咒法術多時，現在泰國大城府，東北部，星加坡，馬來西亞有眾多善信，阿贊payak最擅長為招財，招人緣，擋險法術，老虎法相刺符及哈奴曼猴神法相刺符
📱whatsapp：61006532
📱Wechat：mansonyiu001
📱line：mansonyiu
🌐Facebook.com/thaiamuletshall
💻Instagram.com/Thai_amulets_hall
更多聖物盡在Facebook Instagram 
#泰佛堂 #香港 #水晶 #佛牌 #女神 #招財 #hkig #蝴蝶牌 #人緣 #高雄 #夜市 #中国 #hkgirl #台中 #瘦身 #靈異 #和合 #愛情 #美白 #禮物 #泰國佛牌 #美女 #泰国 #算命 #九尾狐 #泰式 #學生 #love  #台灣 #澳門","10","0","2015-12-05 08:27:58","https://www.instagram.com/p/-50Y_Hx7Tm/","https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s320x320/e35/12353271_960188990708862_1222671047_n.jpg","https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s640x640/sh0.08/e35/12353271_960188990708862_1222671047_n.jpg","https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s150x150/e35/12353271_960188990708862_1222671047_n.jpg"
"freelance_ggb","Free J.Amkham","1133166308469313977_299849163","L O V E L Y #泰国 #美食 #可爱 #么么哒","25","0","2015-12-05 08:26:12","https://www.instagram.com/p/-50MD3wRG5/","https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s320x320/e35/12346075_587778928036204_708197520_n.jpg","https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/sh0.08/e35/12346075_587778928036204_708197520_n.jpg","https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s150x150/e35/c135.0.810.810/12338864_859092110878957_1363765329_n.jpg"
"wipada_por_por","","1133161457268059014_37372073","🔱 5 ธันวามหาราช ขอพระองค์ #ทรงพระเจริญ #ยิ่งยืนนาน #ด้วยเกล้าด้วยกระหม่อมขอเดชะ #วันพ่อแห่งชาติ #วันพ่อ #เรารักในหลวง #นครพนม  #LongLiveTheKing #LongLiveTheKingofThailand #WeLoveKingTh #Thailand #父亲节 #泰国","12","0","2015-12-05 08:16:33","https://www.instagram.com/p/-5zFd1oGuG/","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s320x320/e35/12224644_455265854673486_1926506865_n.jpg","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/sh0.08/e35/12224644_455265854673486_1926506865_n.jpg","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e35/12224644_455265854673486_1926506865_n.jpg"
"pk_cheng","피케이","1133157082701003168_307391821","MK RESTAURANTS 😘 #태국 #방콩 #曼谷 #泰国 #rangsit #thailand","84","4","2015-12-05 08:07:52","https://www.instagram.com/p/-5yFztHHmg/","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s320x320/e35/12331431_189615964716828_1301798587_n.jpg","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/sh0.08/e35/12331431_189615964716828_1301798587_n.jpg","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e35/12331431_189615964716828_1301798587_n.jpg"
"freelance_ggb","Free J.Amkham","1133151756482580659_299849163","Want to say something !!! I N O T A L O N E #可爱 #泰国","20","1","2015-12-05 07:57:17","https://www.instagram.com/p/-5w4TRwRCz/","https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s320x320/e35/12345744_129067327460806_1289216360_n.jpg","https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/12345744_129067327460806_1289216360_n.jpg","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e35/c0.135.1080.1080/12328195_1011332812244042_1922880781_n.jpg"
"katikhao","katikhao","1133143014962850384_1273991241","Relax @ พบรัก","17","1","2015-12-05 07:39:55","https://www.instagram.com/p/-5u5GGk2pQ/","https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s320x320/e35/12354087_1661460384069362_1031538409_n.jpg","https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/12354087_1661460384069362_1031538409_n.jpg","https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s150x150/e35/12354087_1661460384069362_1031538409_n.jpg"
"zombiiezzzz","Thitikorn Suthad","1133128603149009724_265490511","Distances, languages or works, they never have been obstacles for our love. Unconditional love.
👨🏻👦🏻
沒有你 ，我的生活絕不會是很好的這樣！
#父親節快樂 #父親節 #泰国","21","0","2015-12-05 07:11:17","https://www.instagram.com/p/-5rnYDiAM8/","https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s320x320/e35/12276949_1058689237498690_587423026_n.jpg","https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/12276949_1058689237498690_587423026_n.jpg","https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s150x150/e35/12276949_1058689237498690_587423026_n.jpg"
"rosemary__shop","🌹🍃        Rosemary       🌿","1133125874439939563_283714856","🎉本週熱賣🎉
每色再番多5件
（有現貨 唔洗等） ''H''字母衛衣
藍色/白色/粉紅色
全棉💭
厚身質地
中間大大個H 仲要繡上去
入面仲有抓毛
不是便宜貨 
靚料👍
F size
原價$139
⭕️限定價$89⭕️ 賣完要訂購就做番正價

#hkshop#carebear#carebears#bear#米奇#米妮#samanthathavasa#simpson#冷衫#外套#高腰褲#連身裙#背心#pony#韓國#歐美#美國#泰国#日本#泰國護膚品#onlineshop#igshop#美少女#美少女戰士#20週年#粉盒#泰國化妝品#泰國粉餅#Mistine","13","0","2015-12-05 07:05:52","https://www.instagram.com/p/-5q_qvy-Xr/","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s320x320/e35/12331465_1613857178875703_1689784317_n.jpg","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/sh0.08/e35/12331465_1613857178875703_1689784317_n.jpg","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e35/12331465_1613857178875703_1689784317_n.jpg"
"ake_zhang","₩@R@N¥U 1985","1133118807303830242_23102605",".........ทรงพระเจริญ.........
ปวงข้าพสกนิกรราษฎร์.....อภิวาทพระภูมี
น้อมเกล้าถวายพระสดุดี...มนน้อมมโนมัย
วอนไหว้พระตรัยรตนเดช..นภเขตสวรรค์ชัย
ขอทรงสำราญพระหฤทัย...ชนมาสถาพร
.
ด้วยเกล้าด้วยกระหม่อมขอเดชะฯ
.
#วสันตดิลกฉันท์๑๔ #ขอถวายพระพร #ทรงพระเจริญ #วันเฉลิมพระชนมพรรษา #พระบาทสมเด็จพระเจ้าอยู่หัว #ทีฆายุโกโหตุมหาราชา #สายลมสโมสร #kawisamosorn #thai_diaryno1 #泰国 #国王寿诞 #恭祝国王陛下 #圣寿无疆 #🇹🇭","44","4","2015-12-05 06:51:49","https://www.instagram.com/p/-5pY09qLri/","https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s320x320/e35/12328146_891479220905553_938967868_n.jpg","https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s640x640/sh0.08/e35/12328146_891479220905553_938967868_n.jpg","https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s150x150/e35/12328146_891479220905553_938967868_n.jpg"
"miss8x8","Miss_X_","1133118354780637869_201317865","Christmas in Thailand 🎄
#holiday #kohsamui #Thailand #christmas #christmastree #urlaub #weihnachten #weihnachtsbaum #放假 #旅游 #泰国 #圣诞节 #圣诞树","7","0","2015-12-05 06:50:55","https://www.instagram.com/p/-5pSPhLMqt/","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s320x320/e35/12298977_1750850151825790_498103093_n.jpg","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/sh0.08/e35/12298977_1750850151825790_498103093_n.jpg","https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s150x150/e35/c106.0.640.640/12301417_1064470263577469_1873947137_n.jpg"
"popowah","Popo Wah","1133117571510294702_240227037","#breakfast #picnic #bangkok #Thailand #早晨 #野餐 #泰国 #曼谷 #heainbangkok","14","0","2015-12-05 06:49:22","https://www.instagram.com/p/-5pG2Cn9iu/","https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s320x320/e35/12345737_1650195411919834_359874746_n.jpg","https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s640x640/sh0.08/e35/12345737_1650195411919834_359874746_n.jpg","https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s150x150/e35/12345737_1650195411919834_359874746_n.jpg"
"wipada_por_por","","1133109859988826160_37372073","สุขสันต์วันพ่อค่ะ 😊😊
5 ธันวามหาราช ขอพระองค์ #ทรงพระเจริญ #ยิ่งยืนนาน #วันพ่อแห่งชาติ #วันพ่อ #เรารักในหลวง #LongLiveTheKing #LongLiveTheKingofThailand #WeLoveKingTh #Thailand #父亲节 #泰国","12","0","2015-12-05 06:34:03","https://www.instagram.com/p/-5nWoIIGgw/","https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s320x320/e35/12276751_550083488487730_869245037_n.jpg","https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s640x640/sh0.08/e35/12276751_550083488487730_869245037_n.jpg","https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s150x150/e35/c0.112.899.899/12269788_570532679779686_1989366657_n.jpg"
"meitzeu","MeitzeuKK","1133106367604057931_144354472","Dressed like a Thai tourist. 😄😄 Damnoen Saduak Floating Market! #ootd #bangkok #泰国 #thailand #沙巴妹游玩记 #meitzeudotcom #meitzeutravel","27","2","2015-12-05 06:27:06","https://www.instagram.com/p/-5mjzlxedL/","https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s320x320/e35/12276923_965807496825239_1271245367_n.jpg","https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/12276923_965807496825239_1271245367_n.jpg","https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/s150x150/e35/c0.135.1080.1080/12356516_1528510657441664_303960023_n.jpg"
"nichapat1842","NichapatPn","1133100187167408520_49735687","Long live king ทรงพระเจริญ #thailand #태국 #泰国 #วันพ่อ","1","0","2015-12-05 06:14:50","https://www.instagram.com/p/-5lJ3nCsGI/","https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s320x320/e35/12292901_929808300432711_1199045059_n.jpg","https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/12292901_929808300432711_1199045059_n.jpg","https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s150x150/e35/12292901_929808300432711_1199045059_n.jpg"
"gwensmileyxoxo","Gwenแว่นแก้ว乐欣유리ГвенWangawS.Th","1133084782152035854_1366956194","圣寿无疆 父亲节快乐 #国王生日 #泰国 #泰国的父亲 #longlivetheking #happyfatherday","23","0","2015-12-05 05:44:13","https://www.instagram.com/p/-5hpskkq4O/","https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s320x320/e35/12301378_797386080390912_419935994_n.jpg","https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s640x640/sh0.08/e35/12301378_797386080390912_419935994_n.jpg","https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s150x150/e35/c135.0.810.810/12317692_952029594889692_1425537440_n.jpg"
"ohmnattawutz","Nattawut Ohmz","1133056124569091538_1242210350","Long Live The King......
恭祝皇上陛下圣寿无疆
#ทรงพระเจริญ
#我是九世皇的民众 🙏🙏🙏🙏
#父亲节 #父亲节快乐 
#泰國 #泰国","16","0","2015-12-05 04:47:17","https://www.instagram.com/p/-5bIrHhX3S/","https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s320x320/e35/12292878_455504601324156_1423050816_n.jpg","https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/sh0.08/e35/12292878_455504601324156_1423050816_n.jpg","https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e35/12292878_455504601324156_1423050816_n.jpg"
"whitecaramel.bkk","white caramel","1133053050934699315_1837677216","#방콕 #태국 #큐엘17  #필름카메라 #필름사진 #스트리트포토그래피 #bangkok #QL17  #ishootfilm #tudor #tudorfilm #filmphotography #streetphotography #keepfilmalive #胶卷 #胶卷相机 #曼谷  #泰国  #fusecondo #wongwianyai #pedestrian #行人 #행인","61","2","2015-12-05 04:41:10","https://www.instagram.com/p/-5ab8koqUz/","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s320x320/e35/12356441_714045275392527_636568170_n.jpg","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e35/12356441_714045275392527_636568170_n.jpg","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e35/12356441_714045275392527_636568170_n.jpg"
